X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
0.3659,51.663191,0,0,2059,54.8,2018/01/29 14:10:58+00,,,,,,,,,,,,,,,,,,,,,
0.365934,51.663237,0,0,2060,55.3,2018/01/29 14:11:01+00,,,,,,,,,,,,,,,,,,,,,
0.366527,51.663689,0,0,2061,58.6,2018/01/29 14:12:52+00,,,,,,,,,,,,,,,,,,,,,
0.366549,51.663698,0,0,2062,58.6,2018/01/29 14:12:53+00,,,,,,,,,,,,,,,,,,,,,
0.366663,51.663752,0,0,2063,58.4,2018/01/29 14:13:00+00,,,,,,,,,,,,,,,,,,,,,
0.366814,51.663815,0,0,2064,58.3,2018/01/29 14:13:08+00,,,,,,,,,,,,,,,,,,,,,
0.366987,51.663867,0,0,2065,58.1,2018/01/29 14:13:16+00,,,,,,,,,,,,,,,,,,,,,
0.367154,51.663912,0,0,2066,57.9,2018/01/29 14:13:24+00,,,,,,,,,,,,,,,,,,,,,
0.367333,51.663955,0,0,2067,57.6,2018/01/29 14:13:33+00,,,,,,,,,,,,,,,,,,,,,
0.367478,51.663986,0,0,2068,57.4,2018/01/29 14:13:40+00,,,,,,,,,,,,,,,,,,,,,
0.367521,51.663992,0,0,2069,57.3,2018/01/29 14:13:42+00,,,,,,,,,,,,,,,,,,,,,
0.36763,51.664002,0,0,2070,57.1,2018/01/29 14:13:46+00,,,,,,,,,,,,,,,,,,,,,
0.367768,51.664035,0,0,2071,56.8,2018/01/29 14:13:52+00,,,,,,,,,,,,,,,,,,,,,
0.367792,51.664034,0,0,2072,56.8,2018/01/29 14:13:53+00,,,,,,,,,,,,,,,,,,,,,
0.367878,51.664033,0,0,2073,56.5,2018/01/29 14:13:57+00,,,,,,,,,,,,,,,,,,,,,
0.367888,51.664035,0,0,2074,56.5,2018/01/29 14:13:58+00,,,,,,,,,,,,,,,,,,,,,
0.36796,51.664036,0,0,2075,56.3,2018/01/29 14:14:05+00,,,,,,,,,,,,,,,,,,,,,
0.368036,51.664031,0,0,2076,56.1,2018/01/29 14:14:07+00,,,,,,,,,,,,,,,,,,,,,
0.368381,51.664034,0,0,2077,55.2,2018/01/29 14:14:15+00,,,,,,,,,,,,,,,,,,,,,
0.368491,51.664038,0,0,2078,55,2018/01/29 14:14:17+00,,,,,,,,,,,,,,,,,,,,,
0.3688,51.664034,0,0,2079,54.8,2018/01/29 14:14:22+00,,,,,,,,,,,,,,,,,,,,,
0.36938,51.664019,0,0,2080,54.9,2018/01/29 14:14:30+00,,,,,,,,,,,,,,,,,,,,,
0.36965,51.66401,0,0,2081,55,2018/01/29 14:14:34+00,,,,,,,,,,,,,,,,,,,,,
0.36979,51.664007,0,0,2082,55,2018/01/29 14:14:36+00,,,,,,,,,,,,,,,,,,,,,
0.370228,51.663988,0,0,2083,54.9,2018/01/29 14:14:41+00,,,,,,,,,,,,,,,,,,,,,
0.370326,51.663985,0,0,2084,54.9,2018/01/29 14:14:42+00,,,,,,,,,,,,,,,,,,,,,
0.370791,51.663982,0,0,2085,54.9,2018/01/29 14:14:47+00,,,,,,,,,,,,,,,,,,,,,
0.370864,51.66398,0,0,2086,54.9,2018/01/29 14:14:48+00,,,,,,,,,,,,,,,,,,,,,
0.37108,51.663976,0,0,2087,54.9,2018/01/29 14:14:52+00,,,,,,,,,,,,,,,,,,,,,
0.371501,51.663981,0,0,2088,55,2018/01/29 14:14:59+00,,,,,,,,,,,,,,,,,,,,,
0.371766,51.664006,0,0,2089,55.4,2018/01/29 14:15:04+00,,,,,,,,,,,,,,,,,,,,,
0.372052,51.664061,0,0,2090,55.9,2018/01/29 14:15:12+00,,,,,,,,,,,,,,,,,,,,,
0.372162,51.664088,0,0,2091,56.1,2018/01/29 14:15:15+00,,,,,,,,,,,,,,,,,,,,,
0.372245,51.664112,0,0,2092,56.3,2018/01/29 14:15:17+00,,,,,,,,,,,,,,,,,,,,,
0.372409,51.664133,0,0,2093,56.6,2018/01/29 14:15:21+00,,,,,,,,,,,,,,,,,,,,,
0.372626,51.66421,0,0,2094,57.1,2018/01/29 14:15:26+00,,,,,,,,,,,,,,,,,,,,,
0.372757,51.664264,0,0,2095,57.4,2018/01/29 14:15:29+00,,,,,,,,,,,,,,,,,,,,,
0.372979,51.664347,0,0,2096,58,2018/01/29 14:15:34+00,,,,,,,,,,,,,,,,,,,,,
0.373098,51.664408,0,0,2097,58.3,2018/01/29 14:15:37+00,,,,,,,,,,,,,,,,,,,,,
0.373266,51.664473,0,0,2098,58.6,2018/01/29 14:15:41+00,,,,,,,,,,,,,,,,,,,,,
0.373492,51.664573,0,0,2099,59,2018/01/29 14:15:47+00,,,,,,,,,,,,,,,,,,,,,
0.3738,51.664719,0,0,2100,59,2018/01/29 14:15:55+00,,,,,,,,,,,,,,,,,,,,,
0.374097,51.66481,0,0,2101,58.9,2018/01/29 14:16:02+00,,,,,,,,,,,,,,,,,,,,,
0.374191,51.664833,0,0,2102,58.9,2018/01/29 14:16:04+00,,,,,,,,,,,,,,,,,,,,,
0.374406,51.664917,0,0,2103,59,2018/01/29 14:16:09+00,,,,,,,,,,,,,,,,,,,,,
0.374712,51.665049,0,0,2104,63.1,2018/01/29 14:16:16+00,,,,,,,,,,,,,,,,,,,,,
0.374758,51.665068,0,0,2105,63.9,2018/01/29 14:16:17+00,,,,,,,,,,,,,,,,,,,,,
0.374988,51.665194,0,0,2106,62.8,2018/01/29 14:16:23+00,,,,,,,,,,,,,,,,,,,,,
0.375215,51.66531,0,0,2107,62,2018/01/29 14:16:29+00,,,,,,,,,,,,,,,,,,,,,
0.375253,51.665326,0,0,2108,62,2018/01/29 14:16:30+00,,,,,,,,,,,,,,,,,,,,,
0.375547,51.665487,0,0,2109,62,2018/01/29 14:16:38+00,,,,,,,,,,,,,,,,,,,,,
0.375717,51.665582,0,0,2110,62,2018/01/29 14:16:42+00,,,,,,,,,,,,,,,,,,,,,
0.375841,51.665662,0,0,2111,62,2018/01/29 14:16:45+00,,,,,,,,,,,,,,,,,,,,,
0.376146,51.665832,0,0,2112,62,2018/01/29 14:16:52+00,,,,,,,,,,,,,,,,,,,,,
0.376333,51.665945,0,0,2113,62,2018/01/29 14:16:56+00,,,,,,,,,,,,,,,,,,,,,
0.37643,51.666002,0,0,2114,62,2018/01/29 14:16:58+00,,,,,,,,,,,,,,,,,,,,,
0.376484,51.666027,0,0,2115,62,2018/01/29 14:16:59+00,,,,,,,,,,,,,,,,,,,,,
0.376628,51.666112,0,0,2116,62,2018/01/29 14:17:02+00,,,,,,,,,,,,,,,,,,,,,
0.376732,51.666166,0,0,2117,62,2018/01/29 14:17:04+00,,,,,,,,,,,,,,,,,,,,,
0.376779,51.666193,0,0,2118,62,2018/01/29 14:17:05+00,,,,,,,,,,,,,,,,,,,,,
0.376883,51.666249,0,0,2119,62,2018/01/29 14:17:07+00,,,,,,,,,,,,,,,,,,,,,
0.377107,51.666371,0,0,2120,61.9,2018/01/29 14:17:11+00,,,,,,,,,,,,,,,,,,,,,
0.377351,51.666516,0,0,2121,61.8,2018/01/29 14:17:16+00,,,,,,,,,,,,,,,,,,,,,
0.377524,51.666579,0,0,2122,61.5,2018/01/29 14:17:20+00,,,,,,,,,,,,,,,,,,,,,
0.377603,51.66662,0,0,2123,61.3,2018/01/29 14:17:22+00,,,,,,,,,,,,,,,,,,,,,
0.377734,51.666689,0,0,2124,61.1,2018/01/29 14:17:26+00,,,,,,,,,,,,,,,,,,,,,
0.377944,51.6668,0,0,2125,60.7,2018/01/29 14:17:31+00,,,,,,,,,,,,,,,,,,,,,
0.378297,51.666963,0,0,2126,60.3,2018/01/29 14:17:38+00,,,,,,,,,,,,,,,,,,,,,
0.378347,51.666982,0,0,2127,60.3,2018/01/29 14:17:39+00,,,,,,,,,,,,,,,,,,,,,
0.378469,51.66704,0,0,2128,60.1,2018/01/29 14:17:42+00,,,,,,,,,,,,,,,,,,,,,
0.37856,51.667071,0,0,2129,60.1,2018/01/29 14:17:44+00,,,,,,,,,,,,,,,,,,,,,
0.378629,51.667107,0,0,2130,60.1,2018/01/29 14:17:46+00,,,,,,,,,,,,,,,,,,,,,
0.37873,51.667148,0,0,2131,60,2018/01/29 14:17:49+00,,,,,,,,,,,,,,,,,,,,,
0.378822,51.667193,0,0,2132,60,2018/01/29 14:17:52+00,,,,,,,,,,,,,,,,,,,,,
0.378853,51.66721,0,0,2133,60,2018/01/29 14:17:53+00,,,,,,,,,,,,,,,,,,,,,
0.378931,51.667258,0,0,2134,60.2,2018/01/29 14:17:56+00,,,,,,,,,,,,,,,,,,,,,
0.379056,51.667334,0,0,2135,60.9,2018/01/29 14:18:01+00,,,,,,,,,,,,,,,,,,,,,
0.379106,51.667361,0,0,2136,61,2018/01/29 14:18:03+00,,,,,,,,,,,,,,,,,,,,,
0.379247,51.667452,0,0,2137,61.4,2018/01/29 14:18:09+00,,,,,,,,,,,,,,,,,,,,,
0.379375,51.667527,0,0,2138,61.8,2018/01/29 14:18:15+00,,,,,,,,,,,,,,,,,,,,,
0.3795,51.667597,0,0,2139,62.2,2018/01/29 14:18:22+00,,,,,,,,,,,,,,,,,,,,,
0.379554,51.667647,0,0,2140,62.5,2018/01/29 14:18:26+00,,,,,,,,,,,,,,,,,,,,,
0.379622,51.667673,0,0,2141,62.7,2018/01/29 14:18:30+00,,,,,,,,,,,,,,,,,,,,,
0.379747,51.667757,0,0,2142,63,2018/01/29 14:18:37+00,,,,,,,,,,,,,,,,,,,,,
0.379878,51.667835,0,0,2143,63.3,2018/01/29 14:18:44+00,,,,,,,,,,,,,,,,,,,,,
0.380027,51.667917,0,0,2144,63.6,2018/01/29 14:18:50+00,,,,,,,,,,,,,,,,,,,,,
0.38008,51.667946,0,0,2145,63.7,2018/01/29 14:18:52+00,,,,,,,,,,,,,,,,,,,,,
0.380218,51.668031,0,0,2146,64,2018/01/29 14:18:57+00,,,,,,,,,,,,,,,,,,,,,
0.380309,51.668072,0,0,2147,64,2018/01/29 14:19:00+00,,,,,,,,,,,,,,,,,,,,,
0.38047,51.668161,0,0,2148,64,2018/01/29 14:19:06+00,,,,,,,,,,,,,,,,,,,,,
0.380498,51.668175,0,0,2149,64,2018/01/29 14:19:07+00,,,,,,,,,,,,,,,,,,,,,
0.380664,51.668267,0,0,2150,64,2018/01/29 14:19:13+00,,,,,,,,,,,,,,,,,,,,,
0.380741,51.668316,0,0,2151,64,2018/01/29 14:19:16+00,,,,,,,,,,,,,,,,,,,,,
0.380838,51.668365,0,0,2152,64,2018/01/29 14:19:19+00,,,,,,,,,,,,,,,,,,,,,
0.380971,51.668454,0,0,2153,64,2018/01/29 14:19:25+00,,,,,,,,,,,,,,,,,,,,,
0.381123,51.668537,0,0,2154,64,2018/01/29 14:19:31+00,,,,,,,,,,,,,,,,,,,,,
0.381143,51.668551,0,0,2155,64,2018/01/29 14:19:32+00,,,,,,,,,,,,,,,,,,,,,
0.381284,51.668636,0,0,2156,64.2,2018/01/29 14:19:38+00,,,,,,,,,,,,,,,,,,,,,
0.381443,51.668724,0,0,2157,64.5,2018/01/29 14:19:45+00,,,,,,,,,,,,,,,,,,,,,
0.381644,51.668854,0,0,2158,64.9,2018/01/29 14:19:53+00,,,,,,,,,,,,,,,,,,,,,
0.381846,51.668993,0,0,2159,65,2018/01/29 14:20:01+00,,,,,,,,,,,,,,,,,,,,,
0.381914,51.669035,0,0,2160,65.4,2018/01/29 14:20:03+00,,,,,,,,,,,,,,,,,,,,,
0.382153,51.669185,0,0,2161,67,2018/01/29 14:20:10+00,,,,,,,,,,,,,,,,,,,,,
0.382487,51.669375,0,0,2162,66.5,2018/01/29 14:20:19+00,,,,,,,,,,,,,,,,,,,,,
0.382686,51.669522,0,0,2163,66.1,2018/01/29 14:20:26+00,,,,,,,,,,,,,,,,,,,,,
0.382722,51.66954,0,0,2164,66.1,2018/01/29 14:20:27+00,,,,,,,,,,,,,,,,,,,,,
0.382927,51.669663,0,0,2165,66.2,2018/01/29 14:20:32+00,,,,,,,,,,,,,,,,,,,,,
0.382975,51.66969,0,0,2166,66.2,2018/01/29 14:20:33+00,,,,,,,,,,,,,,,,,,,,,
0.383213,51.669815,0,0,2167,65.8,2018/01/29 14:20:37+00,,,,,,,,,,,,,,,,,,,,,
0.38357,51.669982,0,0,2168,65,2018/01/29 14:20:42+00,,,,,,,,,,,,,,,,,,,,,
0.383648,51.670016,0,0,2169,64.7,2018/01/29 14:20:43+00,,,,,,,,,,,,,,,,,,,,,
0.384135,51.670243,0,0,2170,64,2018/01/29 14:20:49+00,,,,,,,,,,,,,,,,,,,,,
0.384202,51.670286,0,0,2171,63.9,2018/01/29 14:20:50+00,,,,,,,,,,,,,,,,,,,,,
0.384403,51.67042,0,0,2172,63.9,2018/01/29 14:20:53+00,,,,,,,,,,,,,,,,,,,,,
0.384473,51.670463,0,0,2173,64,2018/01/29 14:20:54+00,,,,,,,,,,,,,,,,,,,,,
0.384907,51.670772,0,0,2174,65,2018/01/29 14:21:01+00,,,,,,,,,,,,,,,,,,,,,
0.385291,51.671006,0,0,2175,66,2018/01/29 14:21:07+00,,,,,,,,,,,,,,,,,,,,,
0.385359,51.671037,0,0,2176,66,2018/01/29 14:21:08+00,,,,,,,,,,,,,,,,,,,,,
0.385739,51.67123,0,0,2177,66,2018/01/29 14:21:14+00,,,,,,,,,,,,,,,,,,,,,
0.385973,51.671349,0,0,2178,66.7,2018/01/29 14:21:18+00,,,,,,,,,,,,,,,,,,,,,
0.38603,51.671377,0,0,2179,66.8,2018/01/29 14:21:19+00,,,,,,,,,,,,,,,,,,,,,
0.386085,51.6714,0,0,2180,67,2018/01/29 14:21:20+00,,,,,,,,,,,,,,,,,,,,,
0.386184,51.67146,0,0,2181,67,2018/01/29 14:21:22+00,,,,,,,,,,,,,,,,,,,,,
0.38629,51.671519,0,0,2182,67,2018/01/29 14:21:24+00,,,,,,,,,,,,,,,,,,,,,
0.386449,51.671613,0,0,2183,67.4,2018/01/29 14:21:27+00,,,,,,,,,,,,,,,,,,,,,
0.386505,51.671641,0,0,2184,67.6,2018/01/29 14:21:28+00,,,,,,,,,,,,,,,,,,,,,
0.386659,51.671719,0,0,2185,67.8,2018/01/29 14:21:31+00,,,,,,,,,,,,,,,,,,,,,
0.386814,51.6718,0,0,2186,67.9,2018/01/29 14:21:34+00,,,,,,,,,,,,,,,,,,,,,
0.386965,51.671891,0,0,2187,67.9,2018/01/29 14:21:37+00,,,,,,,,,,,,,,,,,,,,,
0.387173,51.672006,0,0,2188,68,2018/01/29 14:21:41+00,,,,,,,,,,,,,,,,,,,,,
0.387276,51.672062,0,0,2189,68.3,2018/01/29 14:21:43+00,,,,,,,,,,,,,,,,,,,,,
0.387381,51.67212,0,0,2190,69,2018/01/29 14:21:45+00,,,,,,,,,,,,,,,,,,,,,
0.387663,51.672238,0,0,2191,69,2018/01/29 14:21:50+00,,,,,,,,,,,,,,,,,,,,,
0.387774,51.672273,0,0,2192,69,2018/01/29 14:21:52+00,,,,,,,,,,,,,,,,,,,,,
0.387984,51.672369,0,0,2193,69,2018/01/29 14:21:56+00,,,,,,,,,,,,,,,,,,,,,
0.388034,51.672397,0,0,2194,69,2018/01/29 14:21:57+00,,,,,,,,,,,,,,,,,,,,,
0.388144,51.672445,0,0,2195,69,2018/01/29 14:21:59+00,,,,,,,,,,,,,,,,,,,,,
0.388335,51.672547,0,0,2196,69.1,2018/01/29 14:22:03+00,,,,,,,,,,,,,,,,,,,,,
0.388419,51.672596,0,0,2197,69.2,2018/01/29 14:22:05+00,,,,,,,,,,,,,,,,,,,,,
0.388673,51.672746,0,0,2198,69.6,2018/01/29 14:22:11+00,,,,,,,,,,,,,,,,,,,,,
0.388911,51.672905,0,0,2199,69.9,2018/01/29 14:22:17+00,,,,,,,,,,,,,,,,,,,,,
0.388951,51.672933,0,0,2200,69.9,2018/01/29 14:22:18+00,,,,,,,,,,,,,,,,,,,,,
0.389151,51.673052,0,0,2201,70,2018/01/29 14:22:23+00,,,,,,,,,,,,,,,,,,,,,
0.389225,51.673101,0,0,2202,70,2018/01/29 14:22:25+00,,,,,,,,,,,,,,,,,,,,,
0.389519,51.673304,0,0,2203,70,2018/01/29 14:22:33+00,,,,,,,,,,,,,,,,,,,,,
0.389774,51.673472,0,0,2204,70,2018/01/29 14:22:40+00,,,,,,,,,,,,,,,,,,,,,
0.390104,51.673641,0,0,2205,71,2018/01/29 14:22:47+00,,,,,,,,,,,,,,,,,,,,,
0.390249,51.673736,0,0,2206,71,2018/01/29 14:22:50+00,,,,,,,,,,,,,,,,,,,,,
0.390447,51.673862,0,0,2207,71.1,2018/01/29 14:22:54+00,,,,,,,,,,,,,,,,,,,,,
0.390745,51.674043,0,0,2208,71.4,2018/01/29 14:23:00+00,,,,,,,,,,,,,,,,,,,,,
0.390801,51.674071,0,0,2209,71.4,2018/01/29 14:23:01+00,,,,,,,,,,,,,,,,,,,,,
0.391099,51.674263,0,0,2210,71.8,2018/01/29 14:23:07+00,,,,,,,,,,,,,,,,,,,,,
0.39129,51.67441,0,0,2211,72,2018/01/29 14:23:11+00,,,,,,,,,,,,,,,,,,,,,
0.39134,51.674443,0,0,2212,72,2018/01/29 14:23:12+00,,,,,,,,,,,,,,,,,,,,,
0.391618,51.674609,0,0,2213,72.1,2018/01/29 14:23:17+00,,,,,,,,,,,,,,,,,,,,,
0.391669,51.674646,0,0,2214,72.1,2018/01/29 14:23:18+00,,,,,,,,,,,,,,,,,,,,,
0.391831,51.67474,0,0,2215,72,2018/01/29 14:23:21+00,,,,,,,,,,,,,,,,,,,,,
0.392158,51.674938,0,0,2216,72,2018/01/29 14:23:27+00,,,,,,,,,,,,,,,,,,,,,
0.392315,51.675036,0,0,2217,72,2018/01/29 14:23:30+00,,,,,,,,,,,,,,,,,,,,,
0.392792,51.675344,0,0,2218,72,2018/01/29 14:23:39+00,,,,,,,,,,,,,,,,,,,,,
0.393202,51.675637,0,0,2219,72,2018/01/29 14:23:47+00,,,,,,,,,,,,,,,,,,,,,
0.393437,51.675813,0,0,2220,71,2018/01/29 14:23:52+00,,,,,,,,,,,,,,,,,,,,,
0.393534,51.675883,0,0,2221,71.5,2018/01/29 14:23:54+00,,,,,,,,,,,,,,,,,,,,,
0.393583,51.675921,0,0,2222,71.5,2018/01/29 14:23:55+00,,,,,,,,,,,,,,,,,,,,,
0.393804,51.6761,0,0,2223,71.8,2018/01/29 14:24:00+00,,,,,,,,,,,,,,,,,,,,,
0.394153,51.676399,0,0,2224,72,2018/01/29 14:24:08+00,,,,,,,,,,,,,,,,,,,,,
0.39451,51.676691,0,0,2225,71.6,2018/01/29 14:24:16+00,,,,,,,,,,,,,,,,,,,,,
0.394559,51.676723,0,0,2226,71.5,2018/01/29 14:24:17+00,,,,,,,,,,,,,,,,,,,,,
0.394872,51.676923,0,0,2227,71.1,2018/01/29 14:24:23+00,,,,,,,,,,,,,,,,,,,,,
0.395262,51.67715,0,0,2228,70.3,2018/01/29 14:24:30+00,,,,,,,,,,,,,,,,,,,,,
0.395817,51.67747,0,0,2229,68.6,2018/01/29 14:24:39+00,,,,,,,,,,,,,,,,,,,,,
0.396182,51.677706,0,0,2230,67.7,2018/01/29 14:24:45+00,,,,,,,,,,,,,,,,,,,,,
0.396237,51.67775,0,0,2231,67.6,2018/01/29 14:24:46+00,,,,,,,,,,,,,,,,,,,,,
0.396292,51.677797,0,0,2232,67.4,2018/01/29 14:24:47+00,,,,,,,,,,,,,,,,,,,,,
0.396399,51.67789,0,0,2233,67.1,2018/01/29 14:24:49+00,,,,,,,,,,,,,,,,,,,,,
0.396505,51.677976,0,0,2234,66.8,2018/01/29 14:24:51+00,,,,,,,,,,,,,,,,,,,,,
0.3966,51.678072,0,0,2235,66.4,2018/01/29 14:24:53+00,,,,,,,,,,,,,,,,,,,,,
0.396648,51.678117,0,0,2236,66.2,2018/01/29 14:24:54+00,,,,,,,,,,,,,,,,,,,,,
0.39682,51.678316,0,0,2237,65,2018/01/29 14:24:58+00,,,,,,,,,,,,,,,,,,,,,
0.396905,51.678421,0,0,2238,64.6,2018/01/29 14:25:00+00,,,,,,,,,,,,,,,,,,,,,
0.397146,51.67872,0,0,2239,63.6,2018/01/29 14:25:06+00,,,,,,,,,,,,,,,,,,,,,
0.397304,51.678919,0,0,2240,62.6,2018/01/29 14:25:10+00,,,,,,,,,,,,,,,,,,,,,
0.397512,51.679153,0,0,2241,61.7,2018/01/29 14:25:15+00,,,,,,,,,,,,,,,,,,,,,
0.397877,51.679533,0,0,2242,61,2018/01/29 14:25:23+00,,,,,,,,,,,,,,,,,,,,,
0.397922,51.679579,0,0,2243,61.1,2018/01/29 14:25:24+00,,,,,,,,,,,,,,,,,,,,,
0.398053,51.679708,0,0,2244,61.1,2018/01/29 14:25:27+00,,,,,,,,,,,,,,,,,,,,,
0.398142,51.679795,0,0,2245,61.2,2018/01/29 14:25:29+00,,,,,,,,,,,,,,,,,,,,,
0.398386,51.680066,0,0,2246,61.3,2018/01/29 14:25:35+00,,,,,,,,,,,,,,,,,,,,,
0.398671,51.680386,0,0,2247,61.4,2018/01/29 14:25:42+00,,,,,,,,,,,,,,,,,,,,,
0.398802,51.680519,0,0,2248,61.5,2018/01/29 14:25:45+00,,,,,,,,,,,,,,,,,,,,,
0.398892,51.680601,0,0,2249,61.5,2018/01/29 14:25:47+00,,,,,,,,,,,,,,,,,,,,,
0.398936,51.680641,0,0,2250,61.6,2018/01/29 14:25:48+00,,,,,,,,,,,,,,,,,,,,,
0.399062,51.68076,0,0,2251,61.6,2018/01/29 14:25:51+00,,,,,,,,,,,,,,,,,,,,,
0.399187,51.680891,0,0,2252,61.7,2018/01/29 14:25:54+00,,,,,,,,,,,,,,,,,,,,,
0.399274,51.680971,0,0,2253,61.7,2018/01/29 14:25:56+00,,,,,,,,,,,,,,,,,,,,,
0.399508,51.681176,0,0,2254,61.7,2018/01/29 14:26:01+00,,,,,,,,,,,,,,,,,,,,,
0.399605,51.68126,0,0,2255,61.7,2018/01/29 14:26:03+00,,,,,,,,,,,,,,,,,,,,,
0.399968,51.681532,0,0,2256,61.6,2018/01/29 14:26:10+00,,,,,,,,,,,,,,,,,,,,,
0.400468,51.681863,0,0,2257,61.1,2018/01/29 14:26:19+00,,,,,,,,,,,,,,,,,,,,,
0.400527,51.6819,0,0,2258,61,2018/01/29 14:26:20+00,,,,,,,,,,,,,,,,,,,,,
0.401113,51.682278,0,0,2259,60.4,2018/01/29 14:26:30+00,,,,,,,,,,,,,,,,,,,,,
0.401519,51.682556,0,0,2260,59.9,2018/01/29 14:26:37+00,,,,,,,,,,,,,,,,,,,,,
0.401573,51.682595,0,0,2261,59.9,2018/01/29 14:26:38+00,,,,,,,,,,,,,,,,,,,,,
0.401912,51.682895,0,0,2262,59.7,2018/01/29 14:26:45+00,,,,,,,,,,,,,,,,,,,,,
0.402234,51.683232,0,0,2263,59.3,2018/01/29 14:26:53+00,,,,,,,,,,,,,,,,,,,,,
0.402355,51.683354,0,0,2264,59.1,2018/01/29 14:26:56+00,,,,,,,,,,,,,,,,,,,,,
0.402473,51.683486,0,0,2265,59,2018/01/29 14:26:59+00,,,,,,,,,,,,,,,,,,,,,
0.402755,51.683807,0,0,2266,58.8,2018/01/29 14:27:06+00,,,,,,,,,,,,,,,,,,,,,
0.402916,51.683992,0,0,2267,58.4,2018/01/29 14:27:10+00,,,,,,,,,,,,,,,,,,,,,
0.403098,51.684186,0,0,2268,57.8,2018/01/29 14:27:14+00,,,,,,,,,,,,,,,,,,,,,
0.403428,51.684542,0,0,2269,56.9,2018/01/29 14:27:21+00,,,,,,,,,,,,,,,,,,,,,
0.403519,51.68464,0,0,2270,56.6,2018/01/29 14:27:23+00,,,,,,,,,,,,,,,,,,,,,
0.403761,51.684888,0,0,2271,55.6,2018/01/29 14:27:28+00,,,,,,,,,,,,,,,,,,,,,
0.403898,51.685047,0,0,2272,55,2018/01/29 14:27:31+00,,,,,,,,,,,,,,,,,,,,,
0.404139,51.685286,0,0,2273,54.1,2018/01/29 14:27:36+00,,,,,,,,,,,,,,,,,,,,,
0.404248,51.685376,0,0,2274,53.8,2018/01/29 14:27:38+00,,,,,,,,,,,,,,,,,,,,,
0.404546,51.685595,0,0,2275,52.9,2018/01/29 14:27:43+00,,,,,,,,,,,,,,,,,,,,,
0.404616,51.685635,0,0,2276,52.7,2018/01/29 14:27:44+00,,,,,,,,,,,,,,,,,,,,,
0.404689,51.685677,0,0,2277,52.6,2018/01/29 14:27:45+00,,,,,,,,,,,,,,,,,,,,,
0.404833,51.685761,0,0,2278,52.3,2018/01/29 14:27:47+00,,,,,,,,,,,,,,,,,,,,,
0.404981,51.685844,0,0,2279,52,2018/01/29 14:27:49+00,,,,,,,,,,,,,,,,,,,,,
0.405138,51.685925,0,0,2280,51.8,2018/01/29 14:27:51+00,,,,,,,,,,,,,,,,,,,,,
0.405731,51.686181,0,0,2281,50.8,2018/01/29 14:27:58+00,,,,,,,,,,,,,,,,,,,,,
0.405817,51.686222,0,0,2282,50.7,2018/01/29 14:27:59+00,,,,,,,,,,,,,,,,,,,,,
0.406267,51.686432,0,0,2283,49.7,2018/01/29 14:28:04+00,,,,,,,,,,,,,,,,,,,,,
0.406449,51.686519,0,0,2284,49.3,2018/01/29 14:28:06+00,,,,,,,,,,,,,,,,,,,,,
0.40674,51.686652,0,0,2285,48.6,2018/01/29 14:28:09+00,,,,,,,,,,,,,,,,,,,,,
0.407035,51.686785,0,0,2286,48,2018/01/29 14:28:12+00,,,,,,,,,,,,,,,,,,,,,
0.407234,51.686871,0,0,2287,47.8,2018/01/29 14:28:14+00,,,,,,,,,,,,,,,,,,,,,
0.407541,51.686991,0,0,2288,47,2018/01/29 14:28:17+00,,,,,,,,,,,,,,,,,,,,,
0.407637,51.68703,0,0,2289,46.6,2018/01/29 14:28:18+00,,,,,,,,,,,,,,,,,,,,,
0.408195,51.687225,0,0,2290,45.6,2018/01/29 14:28:24+00,,,,,,,,,,,,,,,,,,,,,
0.408881,51.687446,0,0,2291,45.1,2018/01/29 14:28:32+00,,,,,,,,,,,,,,,,,,,,,
0.408961,51.687469,0,0,2292,45,2018/01/29 14:28:33+00,,,,,,,,,,,,,,,,,,,,,
0.409398,51.68759,0,0,2293,45.5,2018/01/29 14:28:39+00,,,,,,,,,,,,,,,,,,,,,
0.409537,51.687637,0,0,2294,45.8,2018/01/29 14:28:41+00,,,,,,,,,,,,,,,,,,,,,
0.409659,51.687704,0,0,2295,46,2018/01/29 14:28:43+00,,,,,,,,,,,,,,,,,,,,,
0.409721,51.687738,0,0,2296,46.1,2018/01/29 14:28:44+00,,,,,,,,,,,,,,,,,,,,,
0.409994,51.68782,0,0,2297,46.7,2018/01/29 14:28:48+00,,,,,,,,,,,,,,,,,,,,,
0.410313,51.687894,0,0,2298,47.7,2018/01/29 14:28:54+00,,,,,,,,,,,,,,,,,,,,,
0.410483,51.687946,0,0,2299,48.3,2018/01/29 14:28:59+00,,,,,,,,,,,,,,,,,,,,,
0.412696,51.688656,0,0,2300,58,2018/01/29 14:34:29+00,,,,,,,,,,,,,,,,,,,,,
0.412821,51.688651,0,0,2301,58.4,2018/01/29 14:34:31+00,,,,,,,,,,,,,,,,,,,,,
0.413141,51.688654,0,0,2302,59.2,2018/01/29 14:34:34+00,,,,,,,,,,,,,,,,,,,,,
0.413303,51.688677,0,0,2303,59.1,2018/01/29 14:34:36+00,,,,,,,,,,,,,,,,,,,,,
0.413483,51.688709,0,0,2304,59,2018/01/29 14:34:38+00,,,,,,,,,,,,,,,,,,,,,
